recipe_id,product_id
11039,75
11039,85
11042,82
11042,121
11042,24
11043,85
11043,88
11043,51
11043,85
11043,16
11043,144
11043,176
11043,105
11043,84
11043,75
11043,84
11043,92
11044,116
11044,47
11044,147
11044,159
11044,129
11044,179
11044,61
11044,80
11047,84
11047,99
11047,69
11047,47
11047,88
11047,124
11047,85
11048,193
11048,88
11048,148
11048,149
11048,85
11048,75
11048,7
11048,20
11048,110
11048,84
11048,108
11048,44
11049,193
11049,3
11049,149
11049,141
11049,193
11049,133
11049,69
11049,144
11049,135
11049,105
11049,49
11050,3
11050,65
11050,6
11050,97
11050,29
11050,98
11050,126
11050,84
11050,99
11051,72
11051,88
11051,205
11051,75
11051,15
11051,89
11051,141
11051,85
11051,83
11051,84
11051,99
11051,99
11051,2
11052,141
11052,126
11052,19
11052,137
11052,6
11052,75
11052,80
11052,61
11052,88
11052,97
11052,159
11052,42
11052,181
11052,84
11054,29
11054,3
11054,61
11054,29
11054,99
11054,3
11054,122
11055,136
11055,72
11055,84
11055,205
11055,83
11055,137
11055,89
11055,88
11055,88
11055,13
11055,85
11055,75
11055,143
11057,113
11057,76
11057,133
11057,154
11057,84
11057,172
11057,126
11057,49
11057,141
11057,106
11057,85
11057,75
11057,2
11058,72
11058,85
11058,51
11058,143
11058,159
11058,153
11058,205
11058,98
11058,88
11058,6
11058,85
11058,84
11058,126
11058,121
11058,61
11058,140
11058,2
11058,2
11058,82
11058,188
11058,172
11058,126
11058,126
11058,84
11058,71
11058,106
11059,108
11059,49
11059,5
11059,201
11059,3
11059,75
11059,69
11059,105
11060,114
11060,124
11060,69
11060,154
11060,98
11060,75
11060,77
11060,85
11060,72
11060,126
11060,133
11060,84
11060,2
11063,205
11063,118
11063,84
11063,108
11063,75
11063,106
11063,136
11063,49
11063,106
11063,169
11063,153
11063,106
11064,99
11064,6
11064,141
11064,125
11064,142
11064,38
11064,84
11064,3
11064,97
11065,75
11065,80
11065,201
11065,3
11065,16
11065,84
11065,49
11066,82
11066,83
11066,109
11066,101
11066,154
11066,84
11066,113
11066,80
11066,85
11066,136
11066,1
11066,98
11066,93
11066,2
11067,207
11067,111
11067,49
11067,7
11067,108
11067,175
11067,49
11067,84
11067,3
11067,75
11067,109
11068,151
11068,97
11068,121
11068,84
11068,141
11068,99
11068,124
11068,24
11068,3
11068,145
11068,82
11068,38
11068,126
11068,6
11069,193
11069,188
11069,45
11069,10
11069,5
11069,136
11070,7
11070,148
11070,120
11070,144
11070,69
11070,193
11070,113
11070,110
11070,52
11070,133
11070,80
11070,121
11070,144
11070,49
11070,69
11073,98
11073,40
11073,121
11073,38
11073,121
11073,84
11074,84
11074,88
11074,85
11074,75
11075,104
11075,136
11075,136
11075,151
11075,3
11075,98
11077,3
11077,113
11077,149
11077,185
11077,168
11077,16
11077,49
11077,7
11077,49
11077,75
11077,101
11077,133
11077,16
11077,109
11078,114
11078,124
11078,145
11078,153
11078,110
11078,77
11078,154
11078,148
11078,84
11078,69
11078,80
11078,98
11078,181
11078,16
11078,88
11078,85
11078,149
11078,61
11078,126
11078,72
11078,2
11078,75
11079,84
11079,105
11079,118
11079,158
11079,85
11079,2
11079,88
11080,2
11080,207
11080,75
11080,101
11080,97
11080,69
11080,154
11080,113
11080,2
11080,172
11080,81
11080,78
11082,69
11082,83
11082,39
11082,10
11082,136
11082,107
11082,45
11082,102
11082,2
11082,53
11082,109
11082,117
11082,114
11082,97
11082,101
11084,72
11084,84
11084,39
11084,135
11084,85
11084,44
11084,32
11084,165
11084,39
11084,85
11084,2
11084,88
11084,80
11084,75
11085,85
11085,99
11085,80
11085,84
11085,97
11085,148
11085,102
11085,39
11086,49
11086,84
11086,53
11086,126
11086,142
11086,99
11086,121
11086,99
11086,6
11087,137
11087,140
11087,75
11087,5
11087,143
11087,37
11087,2
11087,126
11087,192
11087,50
11087,153
11087,3
11087,49
11087,84
11087,55
11087,106
11087,3
11087,84
11087,145
11087,159
11087,85
11088,85
11088,85
11088,75
11088,136
11088,205
11088,159
11088,98
11088,72
11088,2
11088,87
11088,154
11088,137
11088,175
11089,160
11089,109
11089,75
11089,1
11089,85
11089,80
11089,165
11089,84
11090,16
11090,131
11090,44
11090,84
11090,80
11090,137
11090,98
11090,16
11090,201
11090,188
11090,2
11090,133
11090,5
11090,136
11090,118
11090,88
11090,82
11090,65
11091,93
11091,75
11091,154
11091,83
11091,15
11091,101
11091,88
11091,207
11091,139
11091,133
11091,175
11091,72
11092,159
11092,133
11092,106
11092,72
11092,126
11092,159
11092,71
11092,82
11092,61
11092,71
11093,193
11093,44
11093,133
11093,82
11093,55
11093,49
11093,87
11093,133
11093,201
11093,201
11094,2
11094,87
11094,159
11094,39
11094,5
11094,79
11094,98
11096,84
11096,143
11096,201
11096,154
11096,104
11096,5
11096,65
11096,161
11096,121
11096,201
11096,59
11096,61
11096,49
11096,75
11096,5
11096,85
11096,16
11096,196
11096,106
11096,150
11097,193
11097,108
11097,209
11097,69
11097,136
11097,148
11097,80
11097,113
11097,126
11097,117
11097,84
11097,95
11097,175
11097,193
11097,85
11097,80
11097,106
11099,99
11099,66
11099,3
11099,88
11099,99
11099,146
11099,99
11099,141
11099,6
11099,3
11099,122
11099,49
11100,136
11100,84
11100,69
11100,89
11100,83
11100,137
11100,137
11101,128
11101,116
11101,6
11101,98
11101,87
11101,75
11101,126
11101,2
11101,97
11101,99
11101,114
11101,116
11101,141
11101,59
11101,39
11105,2
11105,71
11105,109
11105,106
11105,61
11105,13
11105,126
11107,45
11107,141
11107,24
11107,84
11107,106
11107,156
11107,105
11107,126
11107,84
11107,83
11107,49
11107,38
11107,16
11107,68
11107,61
11107,98
11107,50
11107,6
11107,27
11108,98
11108,92
11108,136
11108,3
11109,81
11109,2
11109,136
11109,158
11109,69
11109,159
11110,97
11110,80
11110,136
11110,12
11110,88
11110,136
11110,18
11110,75
11110,105
11111,83
11111,113
11111,136
11111,75
11111,88
11111,206
11111,92
11113,7
11113,108
11113,118
11113,49
11113,113
11113,3
11113,75
11113,112
11113,122
11114,126
11114,106
11114,126
11114,118
11114,84
11115,83
11115,39
11115,13
11115,205
11115,155
11115,49
11116,159
11116,109
11116,85
11116,185
11116,87
11116,85
11116,126
11116,79
11116,5
11116,154
11116,192
11116,154
11116,149
11116,98
11116,84
11116,2
11117,141
11117,84
11117,2
11117,95
11117,75
11117,85
11117,97
11117,141
11117,170
11117,80
11118,101
11118,88
11118,97
11118,92
11118,160
11118,83
11118,84
11118,72
11118,85
11118,101
11118,6
11118,124
11118,122
11118,41
11118,144
11119,82
11119,176
11119,116
11119,135
11119,6
11119,173
11120,71
11120,12
11120,82
11120,126
11120,2
11120,136
11120,101
11120,193
11120,75
11120,175
11120,170
11120,80
11120,55
11121,98
11121,61
11121,84
11121,48
11121,169
11121,32
11121,80
11121,108
11121,122
11121,85
11121,175
11121,66
11121,97
11121,75
11121,2
11122,121
11122,16
11122,80
11122,85
11122,10
11122,75
11122,126
11122,7
11122,16
11122,76
11122,101
11122,113
11122,84
11123,98
11123,124
11123,97
11123,126
11123,99
11123,170
11123,6
11123,65
11123,99
11123,151
11123,3
11123,38
11123,126
11123,84
11124,84
11124,137
11124,12
11124,97
11124,41
11124,85
11124,80
11124,82
11124,102
11127,108
11127,126
11127,49
11127,175
11127,106
11127,85
11127,106
11127,106
11127,66
11127,193
11127,201
11127,106
11127,5
11127,84
11127,106
11128,83
11128,75
11128,126
11128,131
11128,69
11128,2
11128,79
11128,185
11128,89
11130,7
11130,38
11130,181
11130,84
11130,133
11130,98
11130,140
11130,98
11130,6
11130,49
11130,3
11130,124
11130,44
11130,2
11130,39
11130,117
11130,99
11130,6
11130,76
11131,5
11131,110
11131,85
11131,98
11131,136
11131,101
11133,136
11133,170
11133,113
11133,72
11133,84
11133,85
11133,34
11133,4
11133,82
11135,106
11135,104
11135,121
11135,126
11135,10
11135,49
11135,99
11135,6
11135,108
11135,3
11135,38
11135,61
11135,3
11135,106
11135,97
11135,84
11137,71
11137,75
11137,2
11137,126
11137,55
11137,106
11137,101
11137,12
11137,124
11137,177
11137,84
11137,150
11138,126
11138,49
11138,133
11138,106
11138,108
11138,118
11138,80
11138,2
11138,72
11138,126
11138,76
11138,133
11138,98
11138,169
11138,84
11138,4
11138,106
11139,99
11139,84
11139,80
11139,2
11139,79
11139,152
11139,139
11139,16
11139,153
11139,143
11139,121
11139,4
11139,126
11139,70
11139,124
11139,85
11139,124
11139,75
11139,148
11140,137
11140,98
11140,116
11140,87
11140,107
11141,149
11141,149
11141,97
11141,201
11141,193
11141,66
11141,142
11141,152
11141,175
11141,108
11141,75
11141,48
11141,106
11141,136
11141,95
11141,2
11142,84
11142,83
11142,61
11143,50
11143,149
11143,5
11143,169
11143,106
11143,106
11143,169
11143,126
11143,80
11143,106
11143,72
11143,98
11143,148
11143,84
11143,2
11143,148
11143,126
11143,133
11143,49
11143,106
11144,3
11144,82
11144,121
11144,151
11146,31
11146,124
11146,97
11146,6
11146,85
11146,175
11146,49
11146,113
11146,84
11147,6
11147,2
11147,159
11147,99
11147,97
11147,84
11147,159
11148,149
11148,169
11148,106
11148,105
11148,72
11148,75
11148,84
11148,27
11148,106
11148,105
11148,105
11148,169
11148,49
11148,2
11148,126
11148,126
11148,80
11148,154
11149,106
11149,148
11149,151
11149,98
11149,16
11149,7
11149,113
11149,2
11149,85
11149,75
11152,126
11152,84
11152,126
11152,6
11152,5
11152,133
11152,75
11152,49
11155,106
11155,49
11155,83
11155,106
11155,133
11155,85
11155,75
11155,92
11155,66
11155,105
11155,84
11155,25
11155,108
11155,124
11155,2
11155,113
11156,205
11156,126
11156,113
11156,108
11156,67
11156,136
11156,6
11156,195
11156,48
11156,30
11156,105
11156,7
11156,2
11156,108
11156,88
11156,5
11156,171
11157,3
11157,80
11157,84
11157,2
11157,148
11157,10
11157,75
11157,133
11157,106
11157,169
11157,108
11157,50
11157,27
11157,126
11157,97
11157,169
11157,49
11158,133
11158,109
11158,7
11158,49
11158,121
11158,173
11158,108
11158,75
11159,3
11159,136
11159,33
11159,193
11159,136
11159,44
11159,149
11159,36
11159,193
11159,75
11159,27
11159,108
11159,185
11160,136
11160,202
11160,75
11160,149
11160,117
11160,49
11160,133
11160,27
11160,2
11160,92
11160,185
11160,175
11160,113
11160,85
11160,69
11161,6
11161,98
11161,6
11161,25
11161,84
11161,108
11161,133
11161,148
11161,124
11161,2
11163,209
11163,151
11163,126
11163,141
11163,29
11163,190
11163,82
11163,3
11163,29
11164,2
11164,87
11164,102
11164,12
11164,88
11164,85
11164,143
11164,85
11164,16
11164,107
11164,72
11164,12
11164,84
11164,144
11166,169
11166,66
11166,84
11166,2
11166,37
11166,72
11167,67
11167,170
11167,97
11167,6
11167,3
11167,38
11167,194
11167,86
11167,141
11167,49
11167,151
11167,99
11167,126
11167,126
11167,84
11168,141
11168,71
11168,116
11168,158
11168,106
11168,99
11168,82
11168,85
11168,159
11169,141
11169,84
11169,3
11169,99
11169,49
11169,146
11169,6
11169,98
11169,97
11170,126
11170,118
11170,149
11170,141
11170,136
11170,173
11170,121
11170,80
11170,69
11170,101
11170,126
11170,84
11171,173
11171,141
11171,159
11171,99
11171,6
11171,72
11171,84
11171,49
11171,85
11171,97
11171,69
11171,80
11172,26
11172,133
11172,79
11172,101
11172,101
11172,98
11172,85
11172,2
11172,7
11172,44
11172,210
11172,80
11172,186
11172,75
11172,69
11172,150
11174,93
11174,170
11174,154
11174,85
11174,85
11174,72
11174,16
11174,149
11174,2
11174,75
11175,6
11175,69
11175,85
11175,84
11175,18
11175,99
11175,102
11175,103
11175,124
11176,189
11176,104
11176,20
11176,151
11176,3
11176,3
11176,97
11176,109
11176,24
11176,97
11176,126
11176,121
11176,98
11176,6
11176,84
11176,153
11177,85
11177,97
11177,173
11177,20
11177,84
11177,175
11177,193
11177,149
11177,7
11177,88
11177,80
11178,69
11178,99
11178,150
11178,6
11178,85
11178,136
11178,88
11178,144
11178,91
11178,80
11178,98
11178,133
11178,27
11179,116
11179,99
11179,102
11179,70
11179,141
11179,2
11180,113
11180,75
11180,108
11180,85
11180,185
11180,20
11180,122
11180,76
11180,207
11180,33
11181,72
11181,143
11181,33
11181,105
11181,105
11181,95
11181,6
11181,174
11181,123
11181,136
11181,116
11181,75
11181,2
11181,83
11181,78
11181,85
11181,143
11182,136
11182,85
11182,177
11182,80
11182,121
11182,108
11182,79
11182,16
11182,105
11182,193
11182,7
11182,49
11182,75
11182,110
11182,117
11182,111
11182,61
11184,188
11184,85
11184,67
11184,6
11184,113
11184,80
11184,193
11184,33
11184,2
11184,126
11184,153
11185,172
11185,193
11185,113
11185,27
11185,2
11185,133
11185,136
11185,207
11185,149
11185,7
11185,108
11185,33
11186,181
11186,88
11186,99
11186,121
11186,126
11186,170
11186,126
11186,86
11186,151
11186,84
11186,34
11187,136
11187,88
11187,16
11187,133
11187,139
11188,177
11188,159
11188,55
11188,71
11188,79
11188,72
11188,10
11189,136
11189,11
11189,126
11189,175
11189,105
11189,29
11189,105
11189,48
11189,105
11189,108
11189,2
11189,106
11189,209
11189,169
11189,75
11189,134
11190,193
11190,181
11190,2
11190,98
11190,205
11190,108
11190,67
11190,32
11190,145
11190,76
11190,48
11190,193
11190,33
11190,149
11192,175
11192,16
11192,75
11192,48
11192,7
11192,108
11192,39
11192,20
11192,85
11192,76
11192,173
11192,126
11192,33
11192,2
11193,85
11193,33
11193,207
11193,2
11193,135
11193,75
11193,155
11193,149
11195,71
11195,75
11195,136
11195,108
11195,92
11195,85
11195,152
11195,44
11195,33
11195,2
11198,108
11198,20
11198,30
11198,177
11198,106
11198,30
11198,29
11198,33
11198,2
11198,177
11198,10
11198,153
11198,80
11198,5
11198,136
11198,85
11198,75
11199,175
11199,83
11199,97
11199,61
11200,88
11200,5
11200,158
11200,72
11200,209
11200,2
11200,89
11200,136
11200,83
11200,84
11200,85
11200,69
11200,136
11202,142
11202,98
11202,65
11202,106
11202,3
11202,22
11202,6
11202,3
11202,99
11202,151
11202,3
11202,207
11202,84
11203,98
11203,111
11203,84
11203,109
11203,84
11203,85
11203,75
11203,5
11203,3
11203,185
11203,49
11203,49
11203,7
11203,7
11203,49
11203,205
11203,173
11205,71
11205,49
11205,84
11205,175
11205,80
11205,5
11205,98
11205,91
11205,82
11205,137
11205,193
11205,75
11205,55
11206,79
11206,76
11206,72
11206,88
11206,126
11206,77
11206,78
11206,2
11206,85
11206,84
11207,5
11207,124
11207,179
11207,84
11207,175
11207,72
11207,5
11207,193
11207,75
11207,98
11207,144
11207,143
11207,2
11207,136
11207,148
11207,91
11207,98
11209,7
11209,148
11209,99
11209,113
11209,85
11209,99
11209,49
11209,16
11209,99
11209,5
11209,94
11209,75
11209,3
11209,69
11209,84
11209,82
11210,85
11210,75
11210,88
11210,175
11210,104
11210,136
11212,85
11212,75
11212,25
11212,49
11212,80
11212,3
11212,99
11212,39
11212,108
11212,84
11214,209
11214,97
11214,3
11214,47
11214,196
11214,187
11214,159
11214,8
11214,190
11214,121
11219,75
11219,136
11219,85
11219,71
11219,188
11219,84
11219,133
11219,19
11220,5
11220,49
11220,75
11220,141
11220,85
11220,39
11220,69
11220,84
11220,2
11221,72
11221,193
11221,76
11221,154
11221,124
11221,75
11221,55
11221,88
11221,77
11221,101
11221,71
11221,2
11221,39
11221,136
11222,133
11222,140
11222,2
11222,85
11222,84
11222,124
11222,201
11222,101
11222,49
11224,110
11224,3
11224,82
11224,84
11225,151
11225,82
11225,3
11225,99
11225,121
11225,97
11226,16
11226,84
11226,85
11226,2
11226,88
11226,75
11226,144
11226,72
11226,205
11226,137
11227,20
11227,177
11227,75
11227,16
11227,85
11227,84
11227,2
11227,106
11227,88
11227,177
11227,80
11227,98
11227,10
11227,106
11228,206
11228,88
11228,134
11228,75
11228,136
11228,72
11228,83
11228,85
11228,43
11228,80
11228,32
11228,140
11228,179
11228,84
11228,77
11228,98
11228,101
11228,105
11228,76
11228,143
11229,130
11229,50
11229,102
11229,145
11229,110
11229,205
11229,75
11229,76
11229,7
11229,49
11229,99
11229,80
11229,188
11229,88
11229,78
11229,110
11229,125
11230,7
11230,50
11230,75
11230,133
11230,88
11231,85
11231,95
11231,75
11231,20
11231,79
11231,159
11231,84
11231,84
11231,59
11231,2
11232,121
11232,141
11232,98
11232,26
11232,6
11232,145
11232,26
11232,98
11232,50
11233,149
11233,126
11233,49
11233,98
11233,116
11233,106
11233,108
11233,84
11233,2
11233,72
11233,169
11233,106
11234,6
11234,2
11234,12
11234,133
11234,49
11234,159
11234,79
11235,141
11235,97
11235,75
11235,176
11235,154
11235,6
11235,85
11235,118
11235,101
11235,109
11235,84
11235,2
11236,75
11236,16
11236,72
11236,188
11236,133
11236,109
11236,88
11236,84
11236,106
11236,85
11236,133
11236,136
11237,191
11237,12
11237,92
11237,84
11237,88
11237,30
11237,85
11237,85
11237,190
11238,206
11238,137
11238,137
11238,80
11238,5
11238,159
11238,99
11238,123
11240,206
11240,72
11240,143
11240,48
11240,98
11240,97
11240,85
11240,158
11240,139
11240,2
11240,88
11240,84
11240,75
11241,84
11241,61
11241,75
11241,83
11241,88
11241,72
11241,117
11241,105
11241,143
11241,108
11241,137
11241,137
11242,99
11242,3
11242,189
11242,82
11242,82
11243,157
11243,88
11243,71
11243,97
11243,106
11243,106
11243,159
11243,97
11243,118
11243,80
11243,82
11243,84
11243,124
11243,173
11243,69
11243,92
11243,193
11243,5
11243,16
11243,75
11243,154
11245,209
11245,2
11245,139
11245,85
11245,88
11245,15
11245,114
11245,114
11245,16
11245,84
11245,130
11245,155
11245,75
11245,92
11245,154
11246,193
11246,91
11246,75
11246,5
11246,85
11246,104
11246,176
11246,80
11246,92
11246,188
11246,170
11246,84
11246,106
11247,126
11247,98
11247,3
11247,53
11248,49
11248,75
11248,7
11248,16
11248,45
11248,61
11248,85
11248,109
11248,144
11248,108
11248,49
11249,99
11249,126
11249,59
11249,34
11249,141
11249,79
11249,71
11249,116
11249,154
11249,72
11249,101
11249,154
11249,136
11249,85
11249,84
11249,2
11250,7
11250,124
11250,84
11250,7
11250,112
11250,124
11250,144
11250,79
11250,205
11250,180
11250,1
11250,135
11250,175
11250,176
11250,117
11250,1
11250,80
11251,6
11251,99
11252,99
11252,121
11252,151
11252,97
11252,158
11253,189
11253,24
11253,151
11253,3
11253,104
11253,6
11253,97
11253,126
11253,84
11253,121
11253,99
11253,82
11253,189
11254,88
11254,84
11254,175
11254,126
11254,85
11254,76
11255,7
11255,2
11255,2
11255,136
11255,84
11255,108
11255,153
11255,80
11255,153
11255,85
11255,49
11255,69
11255,75
11255,101
11255,126
11255,84
11255,75
11256,88
11256,2
11256,80
11256,84
11256,80
11256,55
11256,193
11256,149
11256,9
11256,124
11256,92
11256,196
11257,98
11257,105
11257,50
11257,136
11257,85
11257,106
11257,85
11257,2
11257,149
11257,108
11257,84
11257,141
11257,32
11257,126
11257,75
11257,8
11259,113
11259,83
11259,131
11259,126
11259,18
11260,66
11260,118
11260,106
11260,136
11260,61
11260,2
11260,118
11260,106
11260,85
11260,84
11260,71
11260,108
11260,126
11260,84
11260,54
11261,155
11261,160
11261,88
11261,85
11261,110
11261,37
11261,91
11261,75
11261,105
11261,84
11262,131
11262,200
11262,113
11262,85
11262,20
11262,2
11262,149
11262,85
11262,106
11264,136
11264,170
11264,1
11264,84
11264,88
11264,72
11264,113
11264,154
11264,85
11264,75
11266,136
11266,84
11266,196
11266,196
11266,5
11266,201
11266,85
11266,2
11266,106
11267,75
11267,68
11267,154
11267,155
11267,113
11267,131
11268,205
11268,99
11268,85
11268,137
11268,99
11268,207
11268,84
11268,85
11268,170
11268,2
11268,72
11268,136
11268,88
11268,16
11268,75
11269,108
11269,108
11269,49
11269,106
11269,75
11269,118
11269,4
11269,7
11269,169
11269,106
11269,50
11269,117
11269,126
11269,2
11270,97
11270,136
11270,12
11270,85
11270,137
11270,75
11270,88
11270,116
11271,126
11271,2
11271,12
11271,3
11271,145
11271,76
11271,26
11271,49
11271,75
11271,98
11271,84
11271,24
11272,39
11272,164
11272,84
11272,133
11272,2
11272,105
11272,169
11272,126
11272,110
11272,49
11272,106
11272,141
11272,67
11272,80
11272,106
11272,91
11272,149
11272,126
11272,126
11272,133
11272,98
11272,149
11273,156
11273,126
11273,141
11273,84
11273,98
11273,65
11273,106
11273,141
11274,112
11274,136
11274,3
11274,21
11274,7
11274,124
11276,133
11276,16
11276,2
11276,151
11276,4
11276,81
11276,5
11276,124
11276,69
11276,142
11276,84
11276,126
11276,75
11277,6
11277,4
11277,159
11277,120
11279,85
11279,16
11279,92
11279,175
11279,88
11279,39
11279,133
11279,93
11279,75
11279,98
11279,84
11279,105
11280,188
11280,159
11280,126
11280,82
11280,61
11280,88
11280,80
11280,106
11280,72
11280,193
11280,16
11280,144
11280,84
11280,133
11280,59
11281,172
11281,83
11281,75
11281,136
11281,88
11281,82
11281,85
11281,113
11281,2
11281,5
11281,114
11281,84
11282,85
11282,80
11282,99
11282,185
11282,49
11282,188
11282,5
11282,80
11282,193
11282,84
11283,88
11283,15
11283,72
11283,75
11283,144
11283,85
11283,84
11283,82
11283,136
11284,31
11284,88
11284,191
11284,84
11284,178
11284,2
11284,121
11284,122
11284,75
11284,85
11284,98
11284,85
11284,98
11285,176
11285,84
11285,72
11285,91
11285,85
11285,85
11285,75
11286,72
11286,2
11286,33
11286,136
11286,154
11286,84
11286,89
11286,88
11286,75
11286,32
11286,85
11286,139
11287,16
11287,6
11287,75
11287,97
11287,80
11287,101
11287,113
11289,97
11289,6
11289,141
11289,159
11289,4
11289,80
11289,126
11289,84
11290,154
11290,72
11290,154
11290,99
11290,5
11290,85
11290,82
11290,88
11290,75
11290,89
11290,140
11290,139
11291,136
11291,116
11291,133
11291,69
11291,99
11291,85
11291,118
11291,80
11291,131
11291,133
11291,45
11291,143
11291,82
11291,136
11291,85
11291,76
11293,97
11293,121
11293,98
11293,84
11293,141
11293,151
11293,49
11293,6
11294,193
11294,72
11294,85
11294,84
11294,2
11294,136
11295,137
11295,105
11295,158
11295,190
11295,88
11295,2
11296,83
11296,1
11296,88
11296,140
11296,75
11296,99
11296,136
11298,85
11298,27
11298,179
11298,136
11298,49
11298,92
11298,133
11298,98
11298,84
11298,66
11298,4
11298,106
11300,101
11300,49
11300,126
11300,85
11300,84
11300,3
11300,75
11300,113
11300,7
11300,16
11301,108
11301,98
11301,75
11301,171
11301,106
11301,114
11301,49
11301,84
11301,76
11301,72
11301,117
11301,190
11301,106
11301,108
11301,126
11301,85
11301,2
11302,97
11302,98
11302,151
11302,3
11302,121
11302,38
11302,40
11303,126
11303,84
11303,106
11303,159
11303,133
11303,1
11303,61
11303,85
11303,103
11303,61
11303,71
11303,61
11304,131
11304,173
11304,2
11304,107
11304,4
11305,168
11305,5
11305,2
11305,7
11305,75
11305,79
11305,108
11305,169
11305,95
11305,205
11305,209
11306,6
11306,192
11306,61
11306,71
11306,2
11306,49
11306,79
11306,159
11306,69
11308,3
11308,29
11308,141
11308,29
11308,149
11311,84
11311,92
11311,141
11312,98
11312,99
11312,147
11312,126
11312,128
11312,159
11312,71
11313,18
11313,12
11313,75
11313,85
11313,1
11313,136
11313,88
11313,72
11313,69
11313,80
11313,99
11313,84
11313,83
11313,84
11313,79
11313,85
11313,83
11313,85
11313,75
11313,136
11315,6
11315,175
11315,71
11315,103
11315,101
11315,97
11315,51
11315,82
11317,90
11317,97
11317,141
11317,159
11317,88
11317,13
11317,91
11319,82
11319,116
11319,175
11319,2
11319,84
11319,99
11319,34
11319,98
11319,49
11319,85
11320,137
11320,159
11320,72
11320,75
11320,37
11320,61
11320,136
11320,85
11320,16
11320,98
11321,99
11321,98
11321,121
11321,151
11321,141
11322,16
11322,136
11322,105
11322,136
11322,88
11322,105
11322,85
11322,2
11322,82
11322,75
11323,83
11323,15
11323,10
11323,97
11323,105
11323,88
11323,82
11323,2
11323,116
11323,93
11323,75
11324,3
11324,108
11324,110
11324,84
11324,144
11325,85
11325,131
11325,4
11325,2
11325,20
11325,101
11325,181
11327,97
11327,3
11327,159
11327,10
11327,137
11327,151
11329,120
11329,75
11329,108
11329,196
11329,61
11329,121
11329,7
11329,124
11330,69
11330,5
11330,69
11330,114
11330,105
11330,61
11330,7
11330,150
11330,49
11330,72
11330,3
11330,185
11330,75
11331,72
11331,80
11331,80
11331,50
11331,49
11331,149
11331,126
11331,179
11331,106
11331,84
11331,2
11332,136
11332,136
11332,147
11332,39
11332,124
11332,75
11332,88
11332,92
11333,159
11333,84
11333,69
11333,113
11333,159
11333,6
11333,159
11334,85
11334,85
11334,2
11334,49
11334,116
11334,154
11334,84
11334,34
11334,75
11334,114
11334,114
11336,197
11336,81
11336,110
11336,175
11336,114
11336,69
11336,209
11336,75
11336,84
11336,77
11336,133
11336,2
11336,79
11336,85
11336,80
11337,5
11337,83
11337,135
11337,124
11337,131
11337,75
11338,193
11338,80
11338,85
11338,84
11338,72
11338,2
11338,39
11338,130
11339,141
11339,148
11339,2
11339,59
11339,126
11339,169
11339,169
11339,6
11339,6
11339,85
11339,1
11339,108
11339,84
11339,154
11339,159
11339,126
11339,75
11339,133
11339,106
11341,7
11341,126
11341,80
11341,92
11341,7
11341,98
11341,116
11341,75
11341,121
11341,16
11341,84
11341,85
11341,61
11341,63
11341,69
11341,108
11341,113
11341,121
11343,41
11343,154
11343,80
11343,75
11343,72
11343,139
11343,88
11343,85
11343,39
11345,154
11345,75
11345,70
11345,85
11345,84
11345,88
11345,16
11345,99
11345,81
11345,80
11346,66
11346,6
11346,126
11346,99
11346,151
11346,3
11346,97
11346,26
11346,141
11346,84
11346,121
11347,140
11347,39
11347,154
11347,39
11347,72
11347,75
11347,13
11347,85
11347,154
11348,84
11348,133
11348,124
11348,98
11351,146
11351,141
11351,84
11351,6
11351,83
11351,121
11351,98
11351,131
11351,87
11354,99
11354,84
11354,159
11354,88
11354,141
11357,41
11357,94
11357,75
11357,80
11357,88
11357,39
11359,29
11359,126
11359,133
11359,126
11359,149
11359,27
11359,169
11359,177
11359,137
11359,80
11359,141
11359,126
11359,84
11359,49
11359,106
11359,149
11359,148
11359,50
11359,133
11359,2
11360,75
11360,67
11360,85
11360,92
11360,136
11360,84
11360,161
11360,130
11361,6
11361,69
11361,84
11361,113
11361,159
11361,159
11364,98
11364,15
11364,75
11364,3
11364,85
11364,84
11364,136
11364,135
11364,97
11364,92
11364,101
11364,93
11364,159
11366,88
11366,80
11366,75
11366,72
11366,6
11366,97
11366,2
11366,114
11366,207
11366,84
11366,85
11366,156
11366,113
11367,124
11367,136
11367,88
11367,34
11367,105
11367,147
11367,136
11367,158
11368,108
11368,93
11368,2
11368,106
11368,133
11368,84
11368,85
11368,126
11368,177
11368,80
11368,75
11368,148
11368,88
11368,145
11368,12
11371,85
11371,135
11371,170
11371,84
11372,72
11372,84
11372,136
11372,144
11372,75
11372,88
11372,12
11372,137
11372,85
11372,144
11373,154
11373,2
11373,108
11373,106
11373,85
11373,175
11373,85
11373,106
11373,126
11373,84
11374,83
11374,200
11374,88
11374,82
11374,12
11374,72
11374,105
11374,137
11374,75
11375,151
11375,3
11375,6
11375,99
11375,82
11375,97
11376,72
11376,2
11376,85
11376,149
11376,193
11376,75
11376,88
11376,80
11377,61
11377,99
11377,51
11377,87
11377,109
11377,2
11377,159
11377,99
11377,80
11378,121
11378,200
11378,6
11378,3
11378,151
11378,98
11378,84
11378,111
11378,32
11380,99
11380,3
11380,75
11380,82
11380,88
11380,84
11381,193
11381,185
11381,95
11381,152
11381,61
11381,8
11381,99
11381,108
11381,69
11381,69
11381,168
11381,133
11381,39
11382,37
11382,108
11382,16
11382,80
11382,39
11382,97
11382,133
11383,133
11383,45
11383,159
11383,159
11383,61
11384,16
11384,92
11384,85
11384,121
